id,created_at,news
1536619450836717568,2022-06-14 08:00:00+00:00,Australian journalist Tony Armstrong celebrated on air the moment the Socceroos qualified for the 2022 #FIFAWorldCup https://t.co/yMhUklyaWm
1536618271696379904,2022-06-14 07:55:19+00:00,"India's wholesale price inflation runs at 30-yr high, makes rate hikes more likely https://t.co/6lHHg5u1Je https://t.co/3RSdBPcyIK"
1536618210010796032,2022-06-14 07:55:04+00:00,"The crypto market's a hot mess, leaving many investors struggling to turn a buck. One class of seasoned investors is faring better, though: the arbitrageurs https://t.co/hnHA3Ho0YF https://t.co/xFqwoR2SMS"
1536617014734819329,2022-06-14 07:50:19+00:00,UK's Truss expects first migrant deportation flight to Rwanda to go ahead https://t.co/G8beuUNZR7 https://t.co/WJrpmkDbhp
1536615759421513729,2022-06-14 07:45:20+00:00,"Morning Bid: Shockwaves, say no more https://t.co/LsFdhIdCeY https://t.co/tnQDHF3APJ"
1536615673777950720,2022-06-14 07:45:00+00:00,"According to a new report, corporate plans to slash greenhouse gas emissions fall short of what is needed to combat climate change, with ‘major credibility gaps’ found among the world's largest companies https://t.co/EBltnqwr3W https://t.co/UbhPMcOpJD"
1536614501201616896,2022-06-14 07:40:20+00:00,U.S. House passes ocean shipping bill to allay export backlogs https://t.co/wReTREN5N6 https://t.co/JWoq44L8zG
1536613241459195908,2022-06-14 07:35:20+00:00,"Cambodian court jails American lawyer, dozens of others for treason https://t.co/WREQGAgSkt https://t.co/tapu9Fqotb"
1536611996979822593,2022-06-14 07:30:23+00:00,Beijing launches probe into bar blamed for capital's COVID surge https://t.co/jPdinVybjG https://t.co/PNXMsv6Sb6
1536610729821982720,2022-06-14 07:25:21+00:00,"England's Kane discusses Qatar stance with Dane Eriksen, France's Lloris https://t.co/H0L7CVv3CZ https://t.co/Mz4JNf9y4E"
1536609462072627200,2022-06-14 07:20:19+00:00,UK jobless rate edges up as people return to labour market https://t.co/YX4HdSQv5m https://t.co/yzEj2fNtHh
1536608207426179073,2022-06-14 07:15:20+00:00,Spain melts under the earliest heat wave in over 40 years https://t.co/bRaIcwCJnt https://t.co/fcOPAYinOy
1536608124060286977,2022-06-14 07:15:00+00:00,Legislation that aims to prevent tech giants like Apple and Facebook from favoring their own businesses on their platforms now has the support of dozens of smaller tech companies and business owners https://t.co/l7bN3ArTaR https://t.co/TdYUSbkWgH
1536606955556446208,2022-06-14 07:10:21+00:00,"Taiwan Strait is an international waterway, Taipei says, in rebuff to China https://t.co/qmVRMgIcc6 https://t.co/6TT5EoV5Ok"
1536606865907322882,2022-06-14 07:10:00+00:00,"Britain's Prince Andrew will not attend some parts of a royal ceremony, as a ‘family decision’ was taken, effectively keeping the queen's son out of the public eye after he was stripped of his royal titles earlier this year https://t.co/VBSq7Xk0C6 https://t.co/bC3QxJFU7k"
1536605687962296320,2022-06-14 07:05:19+00:00,Southern California mountain communities residents told to flee wildfire https://t.co/I3to0VlCl4 https://t.co/rfK5IWsyj6
1536604510566633472,2022-06-14 07:00:38+00:00,VP Harris to meet with law professors ahead of potential overturn of Roe v. Wade https://t.co/xBN5CryAnP https://t.co/CR96qEawaW
1536603173548445696,2022-06-14 06:55:19+00:00,China vows to adapt better to climate change as risks soar https://t.co/DpF51TT9So https://t.co/WyiIMNSh4i
1536601920244264960,2022-06-14 06:50:21+00:00,TotalEnergies to acquire 25% stake in India's Adani New Industries https://t.co/XW5nFV7lpi https://t.co/yDuNUPtYUY
1536601832675581953,2022-06-14 06:50:00+00:00,"Netflix announces a new season of #SquidGame, drops teaser for director Hwang Dong-hyuk’s popular Korean drama https://t.co/dT9KScA7G5 https://t.co/qG0I353euy"
1536600657381269506,2022-06-14 06:45:20+00:00,Wiggins steps up as Warriors beat Celtics to take 3-2 Finals lead https://t.co/h2StS23RS6 https://t.co/4ZO1bDnlYV
1536599391083155457,2022-06-14 06:40:18+00:00,Divisive 'green' gas investment rules face EU lawmaker vote https://t.co/WtoxW5cIuI https://t.co/T0JGAdJ6aU
1536598146620481536,2022-06-14 06:35:21+00:00,El Salvador minister says Bitcoin crash poses 'extremely minimal' fiscal risk https://t.co/JBZNyWFZ4I https://t.co/dVJfNefBLi
1536596896805969920,2022-06-14 06:30:23+00:00,"China, New Zealand foreign ministers discuss Pacific involvement https://t.co/D9edZRWNCJ https://t.co/EKXj9auZ2F"
1536596820046282754,2022-06-14 06:30:05+00:00,"Hong Kong's Cathay Pacific expects to report a lower first-half loss than last year, driven by strong cargo performance and cost-cutting https://t.co/WE6ERLewO3 https://t.co/IW4Kq4VorJ"
1536596799330336768,2022-06-14 06:30:00+00:00,"Judges in London have thrown out last-ditch bids by human rights groups and campaigners to stop Britain from sending its first flight of asylum seekers back to Rwanda, a plan the United Nations' refugee chief described as ‘catastrophic’ https://t.co/lWwgVidMO5 https://t.co/DCSvaCSsav"
1536595638087045123,2022-06-14 06:25:23+00:00,Asian companies' profits drop for first time in 7 quarters https://t.co/eftSCOnXF5 https://t.co/t5XKVe10HS
1536594383268720641,2022-06-14 06:20:24+00:00,Pacific Islands Forum should consider China security ties - Samoa PM https://t.co/XnKjDJ14Rv https://t.co/Crym0mxl95
1536593134536237057,2022-06-14 06:15:26+00:00,"Oil prices inch lower as China COVID, recession worries outweigh tight supply https://t.co/S3nqZm1lwp https://t.co/vE9Lu2ZRqC"
1536591861191692290,2022-06-14 06:10:22+00:00,Ukraine's besieged farmers fear war-time harvest 'hell' https://t.co/VdkbpjooH4 https://t.co/1iIUlOWz2d
1536591766148657153,2022-06-14 06:10:00+00:00,"#JurassicWorldDominion, Universal's latest dinosaur adventure, grossed $143 million from more than 4,500 cinemas in its North American box-office debut https://t.co/9jaa30CUOQ https://t.co/EELRoxJi32"
1536590617945546753,2022-06-14 06:05:26+00:00,Atos CEO quits as he loses power struggle over strategy https://t.co/v0S1Q4KPTz https://t.co/Ha39GHVozu
1536589418580086784,2022-06-14 06:00:40+00:00,Dollar stands tall as traders brace for Fed to go large https://t.co/w3xkyqzguk https://t.co/e4kWFFWWKC
1536589251923480576,2022-06-14 06:00:00+00:00,Seniors in New Jersey moved their hips and adorned scarves and headbands as they took part in a belly dancing class hosted by the nonprofit organization Senior Source https://t.co/W7FBcj2mNY
1536588124238880768,2022-06-14 05:55:31+00:00,Indigenous groups in Ecuador block roads to protest economic policies https://t.co/Kt2jxYlreG https://t.co/WhhLdyU2ge
1536587991254069250,2022-06-14 05:55:00+00:00,Paralympian Markus Rehm sets a new long-jump world record as he posts 28.41 feet at the Golden Roof event in Austria https://t.co/mHZoD4T85b
1536586843793281025,2022-06-14 05:50:26+00:00,Cryptoverse: The funds making moolah from messy markets https://t.co/bc6EBeN4hx https://t.co/nmzvHYqUz0
1536586761018691584,2022-06-14 05:50:06+00:00,"Russian forces cut off the last routes for evacuating citizens from the eastern Ukrainian city of Sievierodonetsk, according to a Ukrainian official https://t.co/E8K47ld0D0 https://t.co/dQ7CptsAhL"
1536586733009219584,2022-06-14 05:50:00+00:00,The last spot at this year’s World Cup will be decided in Doha when Costa Rica faces New Zealand in their intercontinental playoff https://t.co/rGKPx8Kl2X https://t.co/g7XrX2YsMZ
1536585594624696321,2022-06-14 05:45:28+00:00,"In hottest city on Earth, mothers bear brunt of climate change https://t.co/9IoLjMYEfr https://t.co/HTJHTm7efm"
1536584326007201792,2022-06-14 05:40:26+00:00,Canada to end COVID vaccine mandate for domestic travel -CBC News https://t.co/JO3F5biB0U https://t.co/gtDcoW3OCG
1536584236513300480,2022-06-14 05:40:04+00:00,A bipartisan group of lawmakers said that they have agreed on a proposal that would give the U.S. government sweeping new powers to block billions in U.S. investment into China https://t.co/kPEAwxhGQZ https://t.co/7nCvYi2oCy
1536584216489566210,2022-06-14 05:40:00+00:00,"The House committee investigating the U.S. Capitol attack tried to shine a light on how Trump used false election claims to fundraise, telling donors their dollars - which would flow into the hundreds of millions - would fight non-existent election fraud https://t.co/ORailACyq8 https://t.co/Y96VXhyqXV"
1536583073420263424,2022-06-14 05:35:27+00:00,Asian stocks slide as Fed hike fears tip Wall St into bear market https://t.co/CWMePoppev https://t.co/uhhP26ICCx
1536581829259575297,2022-06-14 05:30:31+00:00,No let up in crypto slide as Celsius halt leaves investors 'panicking' https://t.co/o3LXcUpJiQ https://t.co/tIIbHUikKM
1536581700188131328,2022-06-14 05:30:00+00:00,Ashton Kutcher hit the Tribeca Film Festival in New York for the premiere of his new film ‘Vengeance’ https://t.co/o6f0QlDXwu
1536580537934090242,2022-06-14 05:25:23+00:00,"Yellowstone closed for first time in 34 years amid flooding, mudslides https://t.co/NI2qdBGhht https://t.co/qmnv3qrZta"
1536579332382015488,2022-06-14 05:20:35+00:00,BMW to test ONE's advanced battery in its iX electric SUV https://t.co/T3faBQLvvG https://t.co/Bbcafba6OS
1536579183165509642,2022-06-14 05:20:00+00:00,Meet the Lebanese family who's fighting inflation head on with their agricultural skills https://t.co/gUozd4D07p https://t.co/VPmnMDEODg
1536578153765695488,2022-06-14 05:15:54+00:00,"CORRECTION: South Korean truckers' strike disrupts shipment of key chipmaking material https://t.co/TK83Wh6AKO 
We are deleting previous tweets after the Korean International Trade Association corrected its statement to remove a reference to Samsung Electronics https://t.co/mTG2mkl7sb"
1536578008491905024,2022-06-14 05:15:20+00:00,"Fed door open to 0.75% hike after inflation data, market moves https://t.co/6aksTUyB0h https://t.co/Cs34MnnTSy"
1536577925046120448,2022-06-14 05:15:00+00:00,"Ruling majority, hung parliament, or cohabitation? Here is what’s next for French President Emmanuel Macron after the second round of voting https://t.co/WRCCWIPUUm https://t.co/sJTJsfoBkP"
1536576733545127936,2022-06-14 05:10:16+00:00,"As S&amp;P 500 confirms bear market, most of its components look worse https://t.co/AH6ARruTGV https://t.co/qvbRoPCJPY"
1536576703916560386,2022-06-14 05:10:09+00:00,"From @Breakingviews: Tourist destinations that bank on the $255 billion Chinese visitors spend on overseas travel each year are awakening to the possibility they may be gone indefinitely. It will lead to some arduous economic journeys, says @petesweeneypro https://t.co/iw4CDUTez6 https://t.co/ImNpTNv0Xc"
1536576667006607362,2022-06-14 05:10:00+00:00,"Manchester City has signed a five-year contract with Norway striker Erling Haaland, from Bundesliga club Borussia Dortmund https://t.co/KD6l1EI8la"
1536575485207003137,2022-06-14 05:05:18+00:00,Elon Musk to address Twitter employees for first time in Town Hall https://t.co/g7j7zActru https://t.co/U6NuPotVJK
1536575408849580034,2022-06-14 05:05:00+00:00,"Stocks plunged Monday across the board, with the S&amp;P 500 confirming a bear market as investors sold stocks amid worries that the Federal Reserve will need to be more aggressive to tame inflation – sparking fears it will trigger a recession https://t.co/KQwSaBul2B https://t.co/uKSx7fiyBR"
1536574271992041472,2022-06-14 05:00:29+00:00,"WTO nears food pledges; India, Egypt, Sri Lanka hold out https://t.co/aJm8kF7XD3 https://t.co/IFzL1IIove"
1536574150390624257,2022-06-14 05:00:00+00:00,Brazilian police and indigenous search teams have dismissed reports that they had found the bodies of British journalist Dom Phillips and indigenous expert Bruno Pereira https://t.co/amKEg9YHp7 https://t.co/ZNgOYKa9m6
1536572958218539009,2022-06-14 04:55:16+00:00,Factbox: Restrictions vs protections: How U.S. states are taking sides on abortion https://t.co/ngjHYt1KIl https://t.co/4ZcUKsvspn
1536571694416027648,2022-06-14 04:50:14+00:00,World Bank approves third new project for Solomon Islands https://t.co/ExkWcYuynj https://t.co/HjU5tdd8fJ
1536571633628065795,2022-06-14 04:50:00+00:00,Cryptocurrency market takes a hit as the market fell below $1 trillion for the first time since January 2021 https://t.co/dxKXMQAJJJ https://t.co/5Qvchz8VPN
1536570445977329665,2022-06-14 04:45:17+00:00,U.S. Supreme Court rebuffs opioid maker Insys founder's conviction appeal https://t.co/ed1yigF7h6 https://t.co/6zndcR47wn
1536569181642031104,2022-06-14 04:40:15+00:00,Asylum seekers to appeal against deportation from Britain ahead of first Rwanda flight https://t.co/wbtrJc6M01 https://t.co/36NnWX1JSe
1536569117045448704,2022-06-14 04:40:00+00:00,"👑 German actor Alicia von Rittberg, who will play Queen Elizabeth I in TV series 'Becoming Elizabeth,' worked with a dialect coach for six months to perfect her British accent https://t.co/ygsrVKSeQz"
1536567923438911488,2022-06-14 04:35:15+00:00,U.S. House passes ocean shipping bill to allay export backlogs https://t.co/QzGY9XMFN7 https://t.co/cvGnVLGcTZ
1536566687742451719,2022-06-14 04:30:21+00:00,New Zealand central bank says liquidity policy review receives support https://t.co/ptr6ZAww5t https://t.co/yFTjfGmAio
1536566600803000321,2022-06-14 04:30:00+00:00,"Actor and singer Jennifer Hudson has won her first-ever #TonyAward for co-producing 'A Strange Loop' musical, joining a select group of people who've won an Emmy, Grammy, Oscar and a Tony https://t.co/U62Ap8AZvX https://t.co/9dQqpn6dm5"
1536565406944702464,2022-06-14 04:25:15+00:00,"Oracle revenue, profit top estimates on cloud boom https://t.co/Ea3dZXMZoz https://t.co/hMumO4W1hz"
1536564139354619904,2022-06-14 04:20:13+00:00,"Bahrain's king orders cabinet reshuffle, names new oil minister -state media https://t.co/IMcLthzCcP https://t.co/L7uaA9ZX6B"
1536562886193078272,2022-06-14 04:15:14+00:00,"EXCLUSIVE Disney/Pixar's 'Lightyear,' with same-sex couple, will not play in 14 countries; China in question https://t.co/PPyoqsczlr https://t.co/OfSUCHOb4f"
1536561621363048448,2022-06-14 04:10:13+00:00,From Breakingviews - Missing Chinese tourists augur hard economic treks https://t.co/jq1cTxwlsq
1536561567176613888,2022-06-14 04:10:00+00:00,#TonyAwards nominees hit the red carpet in front of Radio City Music Hall in New York ahead of the 75th annual show https://t.co/PawDz4NbWN
1536560360123146240,2022-06-14 04:05:12+00:00,Cuban mom hashes out grievances with government after angry online tirade https://t.co/4EVTafZV2a https://t.co/5O4juUF6X5
1536559229179416576,2022-06-14 04:00:42+00:00,Biden adviser Sullivan raised concerns with China over North Korea https://t.co/BSPKvRZQLY https://t.co/RGoN6dVArK
1536557859793690624,2022-06-14 03:55:16+00:00,VP Harris to meet with law professors ahead of potential overturn of Roe v. Wade https://t.co/szMw7VXnEM https://t.co/pw04Uh6tuV
1536556591536918528,2022-06-14 03:50:13+00:00,China vows to adapt better to climate change as risks soar https://t.co/WfZld1kSP7 https://t.co/wDUUdupPxH
1536556534074851328,2022-06-14 03:50:00+00:00,"Dressed as a character from the Transformers movie franchise and waving at tourists, 25-year-old Jon Mariano describes Spain’s heatwave as ‘unbearable’ https://t.co/Y1VMM3YDBG"
1536555338928988163,2022-06-14 03:45:15+00:00,China investment curbs gain momentum in U.S. lawmaker talks https://t.co/rnQ61KrBjn https://t.co/faol3fJbE2
1536555275959709696,2022-06-14 03:45:00+00:00,"Corporate plans to slash greenhouse gas emissions fall short of what is needed to combat climate change, according to a new stocktake of net-zero efforts in the public and private sector https://t.co/EBltnqwr3W https://t.co/aM02DlyllU"
1536554106185293825,2022-06-14 03:40:21+00:00,Russian forces cut off last routes out of Sievierodonetsk https://t.co/Ynow3nlkOp https://t.co/7eNX97uzWY
1536552820677148672,2022-06-14 03:35:14+00:00,Mickelson offers sympathy as 9/11 families slam move to Saudi-backed tour https://t.co/YB1NJR569A https://t.co/sY1ekZ1jUA
1536551568916590592,2022-06-14 03:30:16+00:00,Australia's Lynas secures $120 mln Pentagon contract for U.S. rare earths facility https://t.co/lyayHo38Jb https://t.co/3N0g400ovr
1536550313666256896,2022-06-14 03:25:17+00:00,El Salvador minister says Bitcoin crash poses 'extremely minimal' fiscal risk https://t.co/2IX6jG0Vuj https://t.co/URhBP6b88D
1536549046164369408,2022-06-14 03:20:14+00:00,"Five killed, 22 injured in Ukranian artillery attacks in Donetsk, Russian-backed separatists say https://t.co/HwPZ7sBRzw https://t.co/qYbcxycCwG"
1536547811550015488,2022-06-14 03:15:20+00:00,Boeing CEO Calhoun bullish on industry demand for airplanes https://t.co/UI8h3nH8QP https://t.co/EgCWHM5rig
1536547726078398465,2022-06-14 03:15:00+00:00,Dozens of small tech companies and business groups urged the Senate to pass measures to rein in the Big Tech which would help modernize antitrust laws and have space to compete https://t.co/l7bN3ArTaR https://t.co/IdkqQsn1Qf
1536546524632649729,2022-06-14 03:10:13+00:00,"Oil bounces around as tight supply offsets China, recession fears https://t.co/wBIjquydJS https://t.co/UjaMDGhIcC"
1536546467829014530,2022-06-14 03:10:00+00:00,"Britain's royals walked in a ceremonial procession for the Order of the Garter, after it was reported Prince Andrew would not attend parts of the event after a ‘family decision’ was taken, effectively keeping him out of the public eye https://t.co/VBSq7Xk0C6 https://t.co/lTpXUtGpFu"
1536545285018615810,2022-06-14 03:05:18+00:00,SpaceX protests Viasat-Inmarsat merger plans to U.S. FCC https://t.co/AxaoMgNRS7 https://t.co/RajDCeVTXJ
1536544090103468033,2022-06-14 03:00:33+00:00,Phoenix Mercury meet State Department as Griner detention continues https://t.co/O2OkIdqTHf https://t.co/MkAXYtfprx
1536543953536831488,2022-06-14 03:00:00+00:00,Johnny Depp is releasing an album with guitarist Jeff Beck next month called ’18.’ The 13-track album features two original songs by Depp https://t.co/6Cf8hXZoPz https://t.co/Mr3A4ku4Yy
1536542770705342464,2022-06-14 02:55:18+00:00,LNG tanker charter rates hit record highs as demand soars https://t.co/uAGwoYs83X https://t.co/Z6aeOc0G7e
1536541503144833024,2022-06-14 02:50:16+00:00,Southern California mountain communities residents told to flee wildfire https://t.co/k8K32hb5tK https://t.co/rAZ4wHnF7q
1536541434936905728,2022-06-14 02:50:00+00:00,"‘Squid Game’, Netflix’s most-watched series in 2021, is coming back for a second season https://t.co/dT9KScRIxD #SquidGame https://t.co/u33oaP4lWG"
1536540263652499457,2022-06-14 02:45:21+00:00,"Deutsche Bank investors can sue in U.S. over Epstein, Russian oligarch ties https://t.co/HhaNdLnv49 https://t.co/Y2pCtYe0Io"
1536538991985577990,2022-06-14 02:40:17+00:00,Dollar towers as traders brace for hawkish Fed https://t.co/dic6jvV0RH https://t.co/0nmhOPyqQt
1536538917918461952,2022-06-14 02:40:00+00:00,White House press secretary Karine Jean-Pierre calls the bipartisan agreement on a framework for a firearms safety bill 'the most significant legislation that we have seen to reduce gun violence since more than twenty years' https://t.co/UBrn7YMn1a https://t.co/2HE7GlDYnf
1536537736575860737,2022-06-14 02:35:18+00:00,Canada to end COVID vaccine mandate for domestic travel -CBC News https://t.co/6uZXjUxuEj https://t.co/Bd9W94tzEJ
1536536500980039680,2022-06-14 02:30:23+00:00,Indigenous groups in Ecuador block roads to protest economic policies https://t.co/ysA72k0ehd https://t.co/V9idnxjh50
1536536403303010304,2022-06-14 02:30:00+00:00,The first deportation flight of migrants from Britain to Rwanda can go ahead after judges in the UK threw out last-minute efforts by human rights groups and campaigners to stop the practice https://t.co/lWwgVivnFD https://t.co/H1n3eHwCwb
1536535246086324224,2022-06-14 02:25:24+00:00,Asian stocks slide as Wall St tips into bear market https://t.co/EOrjOAW2lb https://t.co/IS0kVSFRYM
1536533884975849472,2022-06-14 02:20:00+00:00,"The U.S. Senate will consider bipartisan gun legislation as soon as the deal announced over the weekend was finalized, according to Majority Leader Chuck Schumer https://t.co/LXVCxUZBrU https://t.co/4xTVLWIbs8"
1536532713422962690,2022-06-14 02:15:20+00:00,"Yellowstone closed for first time in 34 years amid flooding, mudslides https://t.co/w3UaowBWuQ https://t.co/pKlJcjSPOU"
1536531462933172225,2022-06-14 02:10:22+00:00,United Airlines cites jump in global travel searches after U.S. ends COVID testing https://t.co/SeGDd1n9vV https://t.co/3OZljrdAln
1536531368229863425,2022-06-14 02:10:00+00:00,#JurassicWorldDominion roared to the top of the theatrical box office over the weekend in both North America and China https://t.co/9jaa30Uwdq https://t.co/SzbLE0dglh
1536530199998779402,2022-06-14 02:05:21+00:00,"Fed door open to 0.75% hike after inflation data, market moves https://t.co/NunupbHHT5 https://t.co/iBOSDx49lL"
1536529039007043589,2022-06-14 02:00:44+00:00,Elon Musk to address Twitter employees for first time in Town Hall https://t.co/EgibigwgWI https://t.co/480BzhdVqw
1536528857238540291,2022-06-14 02:00:01+00:00,"Seniors wrapped in orange, pink and green scarves sway their hips in a belly dancing class hosted by the nonprofit organization Senior Source in New Jersey https://t.co/PeCyGmdTH7"
1536527665091559425,2022-06-14 01:55:17+00:00,"Retiring Utah top court justice to open law, consulting firms https://t.co/FXZJGhi469 https://t.co/WoheoUYUcr"
1536527593360478208,2022-06-14 01:55:00+00:00,Markus Rehm posts 28.41 feet at the Golden Roof event in Austria setting a new Paralympics long-jump world record https://t.co/jAuNkMlIoE
1536526414748520450,2022-06-14 01:50:19+00:00,LATAM Airlines seeks bankruptcy court approval for $2.75 billion in exit loans https://t.co/XQxMcvJCbn https://t.co/A0cl1bm60H
1536526335236968453,2022-06-14 01:50:00+00:00,"Kiwi coach Danny Hay, praising Costa Rica's physicality, said he expects a bit of a ‘war’ in the opening phases of the playoff against Costa Rica that will decide the last spot at this year’s World Cup https://t.co/rGKPx8sJEn https://t.co/Is0rxF4u04"
1536525161561735168,2022-06-14 01:45:20+00:00,U.S. consumer short-term inflation outlook worsens - NY Fed survey https://t.co/42BBaBVNgt https://t.co/wL5zMycTx2
1536525076799143937,2022-06-14 01:45:00+00:00,Tony winners posed with their trophies as ‘A Strange Loop’ and ‘The Lehman Trilogy’ won the award for best musical and best play respectively https://t.co/XYUemmZymI https://t.co/aBAPQ7XIKe
1536523908282712070,2022-06-14 01:40:21+00:00,U.S. attorney general calls Senate gun legislation 'meaningful progress' https://t.co/MKy27yusZV https://t.co/pIrICFkkbe
1536523818579046400,2022-06-14 01:40:00+00:00,"Top advisers to then-President Donald Trump told him that his claims of widespread election fraud were unfounded and would not reverse his 2020 election loss, but he refused to listen, according to testimonies before the Jan 6. House panel https://t.co/ORailACyq8 https://t.co/i0Cnp12dE7"
1536522633847754753,2022-06-14 01:35:17+00:00,Qualcomm faces renewed consumer antitrust lawsuit in U.S. court https://t.co/d1fHYQapfQ https://t.co/V2djN5IXum
1536521404472086536,2022-06-14 01:30:24+00:00,Asylum seekers to appeal against deportation from Britain ahead of first Rwanda flight https://t.co/RlyHonkB8f https://t.co/Sny03mmxvx
1536521301988413445,2022-06-14 01:30:00+00:00,"Celebrities including Taylor Swift, Ashton Kutcher and Kate Mara made appearances at #Tribeca2022 in New York over the weekend https://t.co/BaaMHxIVUd"
1536520124194332674,2022-06-14 01:25:19+00:00,U.S. House passes ocean shipping bill to allay export backlogs https://t.co/6MobJPU4rP https://t.co/QSn8a4jhba
1536520043743387648,2022-06-14 01:25:00+00:00,"Secretary of State Antony Blinken said the United States will continue to keep pressure on North Korea until it changes course, after Washington this month warned that Pyongyang is preparing to conduct a new nuclear test https://t.co/aTF8qpmmIF https://t.co/2ZpD8Ughtw"
1536518857023692800,2022-06-14 01:20:17+00:00,Pandemic stress may disrupt ovaries; blood test may improve immunity assessment https://t.co/GBcv3mPZg2 https://t.co/BtTTs9bF5S
1536518785523400704,2022-06-14 01:20:00+00:00,This Lebanese family has turned to agriculture to survive amid rising food prices https://t.co/gUozd4D07p https://t.co/2ilO7019BC
1536517617606963203,2022-06-14 01:15:21+00:00,"Oracle revenue, profit top estimates on cloud boom https://t.co/oQIMZQcfBM https://t.co/DmCueHW9ms"
1536517527228100612,2022-06-14 01:15:00+00:00,French President Emmanuel Macron may find himself without a ruling majority during his second term after a new left-wing alliance did well in the first round of voting https://t.co/WRCCWIyk2O https://t.co/qVnFhk1DLD
1536516364575379456,2022-06-14 01:10:23+00:00,U.S. to keep up North Korea pressure; Seoul urges China to use influence https://t.co/f2dGYCq7Tg https://t.co/Baik1Sw7eD
1536516268752355332,2022-06-14 01:10:00+00:00,"Norway striker Erling Haaland has signed with Manchester City on a five-year contract, making a move from Bundesliga club Borussia Borussia Dortmund https://t.co/hSeKzdakPP"
1536515076487798784,2022-06-14 01:05:15+00:00,"EXCLUSIVE Disney/Pixar's 'Lightyear,' with same-sex couple, will not play in 14 countries; China in question https://t.co/HUlHhjQAbl https://t.co/cK7tqVJoPW"
1536515010754584578,2022-06-14 01:05:00+00:00,"U.S. equities tumbled on Monday, with the S&amp;P 500 confirming it is in a bear market, heightening fears that the expected aggressive interest rate hikes by the Federal Reserve could push the economy into a recession https://t.co/KQwSaBul2B https://t.co/1jeadXhKHV"
1536513895833247744,2022-06-14 01:00:34+00:00,Kremlin pledges support after Donbas separatist leader calls for more Russian forces https://t.co/mLHN2K7bVt https://t.co/2sbDbL1lWw
1536513754057146368,2022-06-14 01:00:00+00:00,Brazilian police and indigenous search teams dismissed reports that they had found the bodies of a British reporter and a Brazilian indigenous expert missing in the Amazon jungle https://t.co/amKEg9YHp7 https://t.co/rzDOQX4AXK
1536512569237700608,2022-06-14 00:55:18+00:00,Biden adviser Sullivan raised concerns with China over North Korea https://t.co/lsCcq8xTQ0 https://t.co/zKDDI5EQyi
1536511326037630978,2022-06-14 00:50:21+00:00,New York Governor signs legal protections for abortion providers and patients https://t.co/NSRDmSLTMK https://t.co/jwtglLngpK
1536511235486670849,2022-06-14 00:50:00+00:00,The total value of the cryptocurrency market has tumbled below $1 trillion https://t.co/dxKXMQSkBh https://t.co/C8b6EjznOz
1536510046380736512,2022-06-14 00:45:16+00:00,U.S. Supreme Court rebuffs opioid maker Insys founder's conviction appeal https://t.co/eEQbojFfzJ https://t.co/1nyp0OvAzn
1536508801414725633,2022-06-14 00:40:19+00:00,China investment curbs gain momentum in U.S. lawmaker talks https://t.co/wO0HpSH8ta https://t.co/nMmsQjfqFp
1536508719042789376,2022-06-14 00:40:00+00:00,"👑 German actor Alicia von Rittberg will play Queen Elizabeth I in TV series 'Becoming Elizabeth,' which tells the story of the British queen from an orphaned teenager to navigating through the Tudor court https://t.co/uIpgulrwAP"
1536507534084907008,2022-06-14 00:35:17+00:00,Toronto van attacker sentenced to life in prison https://t.co/OeVv6CbG78 https://t.co/HqJ2gxt1jw
1536506299151798278,2022-06-14 00:30:23+00:00,Morgan Stanley CEO sees 50% chance of U.S. recession https://t.co/Nw858gTeMu https://t.co/lEJ2Mcohmg
1536506203462848513,2022-06-14 00:30:00+00:00,"After winning a #TonyAward for co-producing the hit Broadway musical ‘A Strange Loop,’ Jennifer Hudson achieved EGOT status, having won an Emmy, Grammy, Oscar and a Tony in her career https://t.co/U62Ap8AZvX https://t.co/gGthH53hXC"
1536505020086091776,2022-06-14 00:25:18+00:00,"Exclusive: Google, Facebook, Twitter to tackle deepfakes or risk EU fines - document https://t.co/tdJLMLZ3uf https://t.co/FeGN7z4GNQ"
1536503865117495297,2022-06-14 00:20:42+00:00,Mickelson offers sympathy as 9/11 families slam move to Saudi-backed tour https://t.co/oyErzWnFFA https://t.co/V8sxKZWqVt
1536502502127980545,2022-06-14 00:15:18+00:00,El Salvador minister says Bitcoin crash poses 'extremely minimal' fiscal risk https://t.co/dCDsE4RlAw https://t.co/QWdc9iMUl7
1536501243207614464,2022-06-14 00:10:17+00:00,U.S. corporate debt hit hard as inflation shock intensifies economic fears https://t.co/5oP1A2w4Gj https://t.co/pUZ8tDGue7
1536501169157156864,2022-06-14 00:10:00+00:00,South Korea truck strike has entered its seventh day and has hit major firms https://t.co/F9oDAOk859 https://t.co/GAG23KfVjh
1536498893252444160,2022-06-14 00:00:57+00:00,Russian forces cut off last routes out of eastern Ukraine city https://t.co/uSIx6EqOUA https://t.co/Qgsbb8iAb0
1536497471614078976,2022-06-13 23:55:18+00:00,U.S. Supreme Court rejects bail hearings for detained immigrants https://t.co/pVdUInFpPp https://t.co/KA1Hx3OuQa
1536496221015183365,2022-06-13 23:50:20+00:00,"Bitcoin falls 12.1% to $23,366 https://t.co/ifLvWxUOid https://t.co/BeriMIUSq4"
1536496136218783744,2022-06-13 23:50:00+00:00,"Jon Mariano, who is dressed in a Bumblebee costume, a fictional robot superhero in the Transformers movie franchise, describes Spain’s heatwave as ‘unbearable’ https://t.co/iT42KzxF3W"
